,Nro Comprobante,Fecha,Total,ID_cliente
17837,N/D B0099-00000435,2016-12-17,199.98,71
17838,N/D B0099-00000436,2016-12-19,189.99,127
17839,N/D B0099-00000437,2016-12-19,435.99,76
17840,N/D B0099-00000438,2016-12-19,27.99,698
17841,N/D B0099-00000439,2016-12-19,27.99,698
17842,N/D B0099-00000440,2016-12-19,155.99,785
17843,N/D B0099-00000441,2016-12-19,73.99,827
17844,N/D B0099-00000442,2016-12-19,27.99,210
17845,N/D B0099-00000443,2016-12-20,57.99,550
17846,N/D B0099-00000444,2016-12-21,163.99,564
17847,N/D B0099-00000445,2016-12-21,582.99,627
17848,N/D B0099-00000446,2016-12-21,59.99,49
17849,N/D B0099-00000447,2016-12-21,59.99,600
17850,N/D B0099-00000448,2016-12-21,59.99,11
17851,N/D B0099-00000449,2016-12-22,799.99,195
17852,N/D B0099-00000450,2016-12-22,117.99,236
17853,N/D B0099-00000451,2016-12-22,51.99,255
17854,N/D B0099-00000452,2016-12-22,61.98,268
17855,N/D B0099-00000453,2016-12-22,61.98,246
17856,N/D B0099-00000454,2016-12-23,304.26,674
17857,N/D B0099-00000455,2016-12-23,171.98,434
17858,N/D B0099-00000456,2016-12-23,63.99,289
17859,N/D B0099-00000457,2016-12-23,85.99,486
17860,N/D B0099-00000458,2016-12-23,63.99,113
17861,N/D B0099-00000459,2016-12-23,121.0,679
17862,N/D B0099-00000460,2016-12-24,76.99,151
17863,N/D B0099-00000461,2016-12-24,55.99,207
17864,N/D B0099-00000462,2016-12-24,65.99,207
17865,N/D B0099-00000463,2016-12-26,71.99,655
17866,N/D B0099-00000464,2016-12-26,238.99,206
17867,N/D B0099-00000465,2016-12-26,151.98,16
17868,N/D B0099-00000466,2016-12-26,71.99,801
17869,N/D B0099-00000467,2016-12-27,66.99,645
17870,N/D B0099-00000468,2016-12-27,100.99,788
17871,N/D B0099-00000469,2016-12-27,407.24,581
17872,N/D B0099-00000470,2016-12-27,0.99,785
17873,N/D B0099-00000471,2016-12-27,74.99,230
17874,N/D B0099-00000472,2016-12-27,117.99,253
17875,N/D B0099-00000473,2016-12-28,139.99,825
17876,N/D B0099-00000474,2016-12-28,652.98,613
17877,N/D B0099-00000475,2016-12-28,661.99,253
17878,N/D B0099-00000476,2016-12-29,70.99,754
17879,N/D B0099-00000477,2016-12-29,70.99,841
17880,N/D B0099-00000478,2016-12-29,514.98,68
17881,N/D B0099-00000479,2016-12-29,599.99,658
17882,N/D B0099-00000480,2016-12-29,526.99,658
17883,N/D B0099-00000481,2016-12-30,263.99,654
17884,N/D B0099-00000482,2016-12-30,83.99,863
17885,N/D B0099-00000483,2016-12-30,712.56,485
17886,N/D B0099-00000484,2016-12-30,293.99,41
17887,N/D B0099-00000485,2016-12-30,83.99,434
17888,N/D B0099-00000486,2017-01-02,186.99,614
17889,N/D B0099-00000487,2017-01-02,211.99,226
17890,N/D B0099-00000488,2017-01-02,364.99,226
17891,N/D B0099-00000489,2017-01-03,85.99,138
17892,N/D B0099-00000490,2017-01-03,215.99,27
17893,N/D B0099-00000491,2017-01-03,95.98,546
17894,N/D B0099-00000492,2017-01-04,101.99,681
17895,N/D B0099-00000493,2017-01-05,158.99,166
17896,N/D B0099-00000494,2017-01-05,998.98,240
17897,N/D B0099-00000495,2017-01-05,499.99,493
17898,N/D B0099-00000496,2017-01-06,97.99,298
17899,N/D B0099-00000497,2017-01-06,227.98,160
17900,N/D B0099-00000498,2017-01-06,158.99,378
17901,N/D B0099-00000499,2017-01-06,227.98,592
17902,N/D B0099-00000500,2017-01-09,998.98,281
17903,N/D B0099-00000501,2017-01-09,70.99,51
17904,N/D B0099-00000502,2017-01-09,109.98,104
17905,N/D B0099-00000503,2017-01-09,119.99,37
17906,N/D B0099-00000504,2017-01-09,303.98,195
17907,N/D B0099-00000505,2017-01-09,394.99,796
17908,N/D B0099-00000506,2017-01-09,158.99,206
17909,N/D B0099-00000507,2017-01-10,67.98,347
17910,N/D B0099-00000508,2017-01-11,39.99,926
17911,N/D B0099-00000509,2017-01-11,29.99,321
17912,N/D B0099-00000510,2017-01-11,19.98,781
17913,N/D B0099-00000511,2017-01-11,19.98,781
17914,N/D B0099-00000512,2017-01-11,39.99,228
17915,N/D B0099-00000513,2017-01-11,39.99,739
17916,N/D B0099-00000514,2017-01-11,49.99,858
17917,N/D B0099-00000515,2017-01-11,89.99,423
17918,N/D B0099-00000516,2017-01-11,183.99,243
17919,N/D B0099-00000517,2017-01-11,29.99,345
17920,N/D B0099-00000518,2017-01-11,19.98,853
17921,N/D B0099-00000519,2017-01-11,29.99,853
17922,N/D B0099-00000520,2017-01-12,131.99,447
17923,N/D B0099-00000521,2017-01-12,20.99,282
17924,N/D B0099-00000522,2017-01-12,41.99,211
17925,N/D B0099-00000523,2017-01-12,20.99,120
17926,N/D B0099-00000524,2017-01-12,131.99,592
17927,N/D B0099-00000525,2017-01-13,1.08,564
17928,N/D B0099-00000526,2017-01-13,33.98,619
17929,N/D B0099-00000527,2017-01-13,55.99,328
17930,N/D B0099-00000528,2017-01-13,34.99,929
17931,N/D B0099-00000529,2017-01-14,93.99,221
17932,N/D B0099-00000530,2017-01-14,45.99,801
17933,N/D B0099-00000531,2017-01-14,323.98,624
17934,N/D B0099-00000532,2017-01-16,49.99,323
17935,N/D B0099-00000533,2017-01-16,64.98,788
17936,N/D B0099-00000534,2017-01-16,197.99,105
17937,N/D B0099-00000535,2017-01-16,147.99,817
17938,N/D B0099-00000536,2017-01-16,799.99,185
17939,N/D B0099-00000537,2017-01-16,299.99,98
17940,N/D B0099-00000538,2017-01-16,24.99,841
17941,N/D B0099-00000539,2017-01-16,998.98,952
17942,N/D B0099-00000540,2017-01-16,499.99,547
17943,N/D B0099-00000541,2017-01-16,39.99,805
17944,N/D B0099-00000542,2017-01-17,102.99,939
17945,N/D B0099-00000543,2017-01-17,52.99,655
17946,N/D B0099-00000544,2017-01-18,70.99,486
17947,N/D B0099-00000545,2017-01-18,53.99,113
17948,N/D B0099-00000546,2017-01-18,70.99,435
17949,N/D B0099-00000547,2017-01-19,279.99,569
17950,N/D B0099-00000548,2017-01-20,57.99,645
17951,N/D B0099-00000549,2017-01-23,175.99,785
17952,N/D B0099-00000550,2017-01-24,65.99,600
17953,N/D B0099-00000551,2017-01-24,123.98,20
17954,N/D B0099-00000552,2017-01-24,169.99,751
17955,N/D B0099-00000553,2017-01-24,55.99,751
17956,N/D B0099-00000554,2017-01-25,68.99,268
17957,N/D B0099-00000555,2017-01-25,61.98,281
17958,N/D B0099-00000556,2017-01-26,111.99,151
17959,N/D B0099-00000557,2017-01-27,191.99,610
17960,N/D B0099-00000558,2017-01-28,67.98,104
17961,N/D B0099-00000559,2017-01-30,263.99,79
17962,N/D B0099-00000560,2017-01-31,103.99,240
17963,N/D B0099-00000561,2017-01-31,131.99,68
17964,N/D B0099-00000562,2017-01-31,358.99,73
17965,N/D B0099-00000563,2017-01-31,151.98,825
17966,N/D B0099-00000564,2017-02-01,998.98,497
17967,N/D B0099-00000565,2017-02-01,89.99,289
17968,N/D B0099-00000566,2017-02-01,308.99,313
17969,N/D B0099-00000567,2017-02-03,95.98,863
17970,N/D B0099-00000568,2017-02-03,163.99,236
17971,N/D B0099-00000569,2017-02-04,223.99,27
17972,N/D B0099-00000570,2017-02-06,319.99,457
17973,N/D B0099-00000571,2017-02-06,998.98,818
17974,N/D B0099-00000572,2017-02-06,154.98,818
17975,N/D B0099-00000573,2017-02-07,301.99,372
17976,N/D B0099-00000574,2017-02-07,404.26,674
17977,N/D B0099-00000575,2017-02-07,478.99,76
17978,N/D B0099-00000576,2017-02-07,299.99,41
17979,N/D B0099-00000577,2017-02-07,588.99,547
17980,N/D B0099-00000578,2017-02-07,270.97,165
17981,N/D B0099-00000579,2017-02-07,998.98,630
17982,N/D B0099-00000580,2017-02-07,235.99,160
17983,N/D B0099-00000581,2017-02-08,314.99,956
17984,N/D B0099-00000582,2017-02-08,406.99,554
17985,N/D B0099-00000583,2017-02-08,228.99,751
17986,N/D B0099-00000584,2017-02-08,58.99,751
17987,N/D B0099-00000585,2017-02-08,343.99,724
17988,N/D B0099-00000586,2017-02-09,313.99,393
17989,N/D B0099-00000587,2017-02-10,73.99,434
17990,N/D B0099-00000588,2017-02-10,371.99,609
17991,N/D B0099-00000589,2017-02-10,168.98,195
17992,N/D B0099-00000590,2017-02-10,168.98,796
17993,N/D B0099-00000591,2017-02-10,499.99,260
17994,N/D B0099-00000592,2017-02-10,599.99,33
17995,N/D B0099-00000593,2017-02-10,541.41,485
17996,N/D B0099-00000594,2017-02-11,29.99,475
17997,N/D B0099-00000595,2017-02-11,89.99,423
17998,N/D B0099-00000596,2017-02-13,90.99,881
17999,N/D B0099-00000597,2017-02-13,179.99,246
18000,N/D B0099-00000598,2017-02-13,49.99,194
18001,N/D B0099-00000599,2017-02-13,304.99,679
18002,N/D B0099-00000600,2017-02-13,43.99,211
18003,N/D B0099-00000601,2017-02-13,111.99,105
18004,N/D B0099-00000602,2017-02-13,70.99,248
18005,N/D B0099-00000603,2017-02-13,21.99,781
18006,N/D B0099-00000604,2017-02-14,185.98,288
18007,N/D B0099-00000605,2017-02-14,45.99,930
18008,N/D B0099-00000606,2017-02-14,35.99,619
18009,N/D B0099-00000607,2017-02-15,37.99,853
18010,N/D B0099-00000608,2017-02-15,37.99,321
18011,N/D B0099-00000609,2017-02-16,49.99,340
18012,N/D B0099-00000610,2017-02-16,998.98,581
18013,N/D B0099-00000611,2017-02-16,0.99,581
18014,N/D B0099-00000612,2017-02-16,998.98,606
18015,N/D B0099-00000613,2017-02-16,998.98,606
18016,N/D B0099-00000614,2017-02-16,99.99,221
18017,N/D B0099-00000615,2017-02-17,51.99,388
18018,N/D B0099-00000616,2017-02-17,51.99,600
18019,N/D B0099-00000617,2017-02-18,136.99,151
18020,N/D B0099-00000618,2017-02-20,163.99,817
18021,N/D B0099-00000619,2017-02-20,57.99,817
18022,N/D B0099-00000620,2017-02-20,803.99,681
18023,N/D B0099-00000621,2017-02-21,59.99,739
18024,N/D B0099-00000622,2017-02-22,61.98,726
18025,N/D B0099-00000623,2017-02-22,117.99,236
18026,N/D B0099-00000624,2017-02-22,161.99,654
18027,N/D B0099-00000625,2017-02-23,254.26,674
18028,N/D B0099-00000626,2017-02-24,96.99,724
18029,N/D B0099-00000627,2017-02-25,68.99,268
18030,N/D B0099-00000628,2017-02-25,183.99,610
18031,N/D B0099-00000629,2017-02-25,322.99,16
18032,N/D B0099-00000630,2017-03-01,108.99,827
18033,N/D B0099-00000631,2017-03-02,446.99,313
18034,N/D B0099-00000632,2017-03-02,133.99,180
18035,N/D B0099-00000633,2017-03-03,116.99,486
18036,N/D B0099-00000634,2017-03-03,303.98,41
18037,N/D B0099-00000635,2017-03-03,176.99,614
18038,N/D B0099-00000636,2017-03-03,151.98,939
18039,N/D B0099-00000637,2017-03-03,998.98,624
18040,N/D B0099-00000638,2017-03-03,29.99,817
18041,N/D B0099-00000639,2017-03-03,207.99,27
18042,N/D B0099-00000640,2017-03-04,188.98,51
18043,N/D B0099-00000641,2017-03-06,95.98,655
18044,N/D B0099-00000642,2017-03-06,315.99,71
18045,N/D B0099-00000643,2017-03-06,95.98,39
18046,N/D B0099-00000644,2017-03-06,315.99,230
18047,N/D B0099-00000645,2017-03-07,0.99,900
18048,N/D B0099-00000646,2017-03-07,303.98,243
18049,N/D B0099-00000647,2017-03-07,99.99,11
18050,N/D B0099-00000648,2017-03-07,323.98,550
18051,N/D B0099-00000649,2017-03-07,103.99,281
18052,N/D B0099-00000650,2017-03-07,382.98,73
18053,N/D B0099-00000651,2017-03-08,103.99,131
18054,N/D B0099-00000652,2017-03-08,183.99,554
18055,N/D B0099-00000653,2017-03-08,626.55,630
18056,N/D B0099-00000654,2017-03-08,88.99,240
18057,N/D B0099-00000655,2017-03-08,103.99,863
18058,N/D B0099-00000656,2017-03-08,431.99,79
18059,N/D B0099-00000657,2017-03-08,93.99,298
18060,N/D B0099-00000658,2017-03-09,998.98,314
18061,N/D B0099-00000659,2017-03-09,839.99,314
18062,N/D B0099-00000660,2017-03-09,488.99,447
18063,N/D B0099-00000661,2017-03-09,107.99,645
18064,N/D B0099-00000662,2017-03-09,143.99,858
18065,N/D B0099-00000663,2017-03-09,107.99,546
18066,N/D B0099-00000664,2017-03-09,107.99,105
18067,N/D B0099-00000665,2017-03-09,231.99,160
18068,N/D B0099-00000666,2017-03-10,183.99,20
18069,N/D B0099-00000667,2017-03-10,183.99,347
18070,N/D B0099-00000668,2017-03-10,998.98,854
18071,N/D B0099-00000669,2017-03-10,400.99,40
18072,N/D B0099-00000670,2017-03-10,452.99,206
18073,N/D B0099-00000671,2017-03-10,79.99,221
18074,N/D B0099-00000672,2017-03-11,19.98,820
18075,N/D B0099-00000673,2017-03-11,49.99,646
18076,N/D B0099-00000674,2017-03-11,89.99,199
18077,N/D B0099-00000675,2017-03-11,19.98,516
18078,N/D B0099-00000676,2017-03-11,29.99,321
18079,N/D B0099-00000677,2017-03-11,308.99,393
18080,N/D B0099-00000678,2017-03-13,529.99,253
18081,N/D B0099-00000679,2017-03-13,43.99,663
18082,N/D B0099-00000680,2017-03-13,33.98,663
18083,N/D B0099-00000681,2017-03-13,415.99,49
18084,N/D B0099-00000682,2017-03-13,79.99,447
18085,N/D B0099-00000683,2017-03-13,70.99,378
18086,N/D B0099-00000684,2017-03-13,163.99,435
18087,N/D B0099-00000685,2017-03-13,153.99,68
18088,N/D B0099-00000686,2017-03-13,599.99,426
18089,N/D B0099-00000687,2017-03-13,221.98,547
18090,N/D B0099-00000688,2017-03-13,21.99,282
18091,N/D B0099-00000689,2017-03-13,572.99,260
18092,N/D B0099-00000690,2017-03-13,113.99,796
18093,N/D B0099-00000691,2017-03-13,43.99,100
18094,N/D B0099-00000692,2017-03-13,33.98,44
18095,N/D B0099-00000693,2017-03-13,43.99,268
18096,N/D B0099-00000694,2017-03-13,33.98,619
18097,N/D B0099-00000695,2017-03-13,97.99,330
18098,N/D B0099-00000696,2017-03-13,33.98,6
18099,N/D B0099-00000697,2017-03-14,249.91,674
18100,N/D B0099-00000698,2017-03-14,0.99,674
18101,N/D B0099-00000699,2017-03-14,35.99,438
18102,N/D B0099-00000700,2017-03-14,39.99,435
18103,N/D B0099-00000701,2017-03-14,35.99,805
18104,N/D B0099-00000702,2017-03-14,115.99,952
18105,N/D B0099-00000703,2017-03-14,45.99,504
18106,N/D B0099-00000704,2017-03-15,259.99,956
18107,N/D B0099-00000705,2017-03-15,101.99,800
18108,N/D B0099-00000706,2017-03-15,354.98,681
18109,N/D B0099-00000707,2017-03-15,47.98,864
18110,N/D B0099-00000708,2017-03-15,47.98,55
18111,N/D B0099-00000709,2017-03-15,47.98,39
18112,N/D B0099-00000710,2017-03-15,76.99,929
18113,N/D B0099-00000711,2017-03-16,39.99,558
18114,N/D B0099-00000712,2017-03-16,109.98,423
18115,N/D B0099-00000713,2017-03-16,169.98,610
18116,N/D B0099-00000714,2017-03-16,213.98,825
18117,N/D B0099-00000715,2017-03-16,109.98,194
18118,N/D B0099-00000716,2017-03-17,21.99,438
18119,N/D B0099-00000717,2017-03-17,256.99,16
18120,N/D B0099-00000718,2017-03-17,102.99,37
18121,N/D B0099-00000719,2017-03-17,51.99,342
18122,N/D B0099-00000720,2017-03-20,125.99,928
18123,N/D B0099-00000721,2017-03-20,28.99,698
18124,N/D B0099-00000722,2017-03-20,28.99,698
18125,N/D B0099-00000723,2017-03-20,29.99,671
18126,N/D B0099-00000724,2017-03-20,76.99,788
18127,N/D B0099-00000725,2017-03-20,141.99,654
18128,N/D B0099-00000726,2017-03-20,998.98,624
18129,N/D B0099-00000727,2017-03-20,38.99,624
18130,N/D B0099-00000728,2017-03-20,389.99,724
18131,N/D B0099-00000729,2017-03-21,59.99,739
18132,N/D B0099-00000730,2017-03-22,82.99,328
18133,N/D B0099-00000731,2017-03-23,469.98,564
18134,N/D B0099-00000732,2017-03-23,96.99,645
18135,N/D B0099-00000733,2017-03-23,63.99,147
18136,N/D B0099-00000734,2017-03-25,136.99,550
18137,N/D B0099-00000735,2017-03-27,38.99,751
18138,N/D B0099-00000736,2017-03-28,77.99,288
18139,N/D B0099-00000737,2017-03-28,107.99,180
18140,N/D B0099-00000738,2017-03-28,183.99,27
18141,N/D B0099-00000739,2017-03-28,0.99,281
18142,N/D B0099-00000740,2017-03-29,258.98,243
18143,N/D B0099-00000741,2017-03-29,123.98,151
18144,N/D B0099-00000742,2017-03-30,283.99,41
18145,N/D B0099-00000743,2017-03-30,83.99,785
18146,N/D B0099-00000744,2017-03-31,151.98,679
18147,N/D B0099-00000745,2017-03-31,151.98,313
18148,N/D B0099-00000746,2017-03-31,87.99,230
18149,N/D B0099-00000747,2017-03-31,138.99,180
18150,N/D B0099-00000748,2017-04-03,95.98,817
18151,N/D B0099-00000749,2017-04-03,216.98,347
18152,N/D B0099-00000750,2017-04-03,95.98,863
18153,N/D B0099-00000751,2017-04-03,998.98,537
18154,N/D B0099-00000752,2017-04-03,613.38,537
18155,N/D B0099-00000753,2017-04-03,128.99,486
18156,N/D B0099-00000754,2017-04-03,95.98,205
18157,N/D B0099-00000755,2017-04-03,85.99,902
18158,N/D B0099-00000756,2017-04-03,359.99,73
18159,N/D B0099-00000757,2017-04-03,52.99,210
18160,N/D B0099-00000758,2017-04-04,99.99,434
18161,N/D B0099-00000759,2017-04-04,89.99,707
18162,N/D B0099-00000760,2017-04-04,81.0,610
18163,N/D B0099-00000761,2017-04-04,998.98,497
18164,N/D B0099-00000762,2017-04-04,0.99,497
18165,N/D B0099-00000763,2017-04-04,499.99,165
18166,N/D B0099-00000764,2017-04-04,99.99,105
18167,N/D B0099-00000765,2017-04-05,142.99,166
18168,N/D B0099-00000766,2017-04-05,731.98,413
18169,N/D B0099-00000767,2017-04-05,173.99,939
18170,N/D B0099-00000768,2017-04-05,202.98,614
18171,N/D B0099-00000769,2017-04-05,58.99,51
18172,N/D B0099-00000770,2017-04-07,111.99,246
18173,N/D B0099-00000771,2017-04-07,183.99,236
18174,N/D B0099-00000772,2017-04-07,119.99,554
18175,N/D B0099-00000773,2017-04-07,64.98,11
18176,N/D B0099-00000774,2017-04-07,223.99,160
18177,N/D B0099-00000775,2017-04-07,111.99,340
18178,N/D B0099-00000776,2017-04-07,214.99,774
18179,N/D B0099-00000777,2017-04-10,163.99,20
18180,N/D B0099-00000778,2017-04-10,425.99,79
18181,N/D B0099-00000779,2017-04-10,163.99,858
18182,N/D B0099-00000780,2017-04-11,89.99,640
18183,N/D B0099-00000781,2017-04-11,49.99,478
18184,N/D B0099-00000782,2017-04-11,89.99,67
18185,N/D B0099-00000783,2017-04-11,39.99,863
18186,N/D B0099-00000784,2017-04-11,39.99,213
18187,N/D B0099-00000785,2017-04-11,39.99,940
18188,N/D B0099-00000786,2017-04-11,29.99,345
18189,N/D B0099-00000787,2017-04-11,84.99,562
18190,N/D B0099-00000788,2017-04-11,119.99,265
18191,N/D B0099-00000789,2017-04-11,19.98,900
18192,N/D B0099-00000790,2017-04-11,49.99,168
18193,N/D B0099-00000791,2017-04-11,29.99,170
18194,N/D B0099-00000792,2017-04-11,296.99,206
18195,N/D B0099-00000793,2017-04-11,569.99,259
18196,N/D B0099-00000794,2017-04-11,29.99,44
18197,N/D B0099-00000795,2017-04-11,64.98,359
18198,N/D B0099-00000796,2017-04-12,31.99,558
18199,N/D B0099-00000797,2017-04-12,93.99,423
18200,N/D B0099-00000798,2017-04-12,41.99,306
18201,N/D B0099-00000799,2017-04-12,67.98,248
18202,N/D B0099-00000800,2017-04-12,87.99,881
18203,N/D B0099-00000801,2017-04-12,31.99,663
18204,N/D B0099-00000802,2017-04-12,41.99,663
18205,N/D B0099-00000803,2017-04-12,20.99,282
18206,N/D B0099-00000804,2017-04-12,173.99,71
18207,N/D B0099-00000805,2017-04-12,173.99,827
18208,N/D B0099-00000806,2017-04-12,153.99,298
18209,N/D B0099-00000807,2017-04-12,52.99,489
18210,N/D B0099-00000808,2017-04-12,41.99,572
18211,N/D B0099-00000809,2017-04-12,313.99,485
18212,N/D B0099-00000810,2017-04-15,22.99,820
18213,N/D B0099-00000811,2017-04-17,183.99,853
18214,N/D B0099-00000812,2017-04-17,41.99,374
18215,N/D B0099-00000813,2017-04-17,499.99,426
18216,N/D B0099-00000814,2017-04-17,533.42,630
18217,N/D B0099-00000815,2017-04-17,998.98,547
18218,N/D B0099-00000816,2017-04-17,0.99,547
18219,N/D B0099-00000817,2017-04-17,128.96,260
18220,N/D B0099-00000818,2017-04-17,299.99,481
18221,N/D B0099-00000819,2017-04-17,51.99,268
18222,N/D B0099-00000820,2017-04-17,25.99,258
18223,N/D B0099-00000821,2017-04-17,51.99,258
18224,N/D B0099-00000822,2017-04-17,998.98,818
18225,N/D B0099-00000823,2017-04-17,179.99,818
18226,N/D B0099-00000824,2017-04-18,53.99,388
18227,N/D B0099-00000825,2017-04-18,53.99,434
18228,N/D B0099-00000826,2017-04-18,105.99,80
18229,N/D B0099-00000827,2017-04-18,53.99,55
18230,N/D B0099-00000828,2017-04-18,43.99,805
18231,N/D B0099-00000829,2017-04-19,998.98,226
18232,N/D B0099-00000830,2017-04-19,55.99,207
18233,N/D B0099-00000831,2017-04-19,45.99,207
18234,N/D B0099-00000832,2017-04-19,193.99,624
18235,N/D B0099-00000833,2017-04-19,55.99,864
18236,N/D B0099-00000834,2017-04-20,839.99,138
18237,N/D B0099-00000835,2017-04-20,137.98,435
18238,N/D B0099-00000836,2017-04-20,429.99,76
18239,N/D B0099-00000837,2017-04-20,143.99,681
18240,N/D B0099-00000838,2017-04-20,169.99,131
18241,N/D B0099-00000839,2017-04-20,499.99,950
18242,N/D B0099-00000840,2017-04-20,91.99,929
18243,N/D B0099-00000841,2017-04-21,49.99,754
18244,N/D B0099-00000842,2017-04-24,55.99,221
18245,N/D B0099-00000843,2017-04-25,250.99,466
18246,N/D B0099-00000844,2017-04-26,71.99,39
18247,N/D B0099-00000845,2017-04-27,74.99,930
18248,N/D B0099-00000846,2017-04-27,74.99,594
18249,N/D B0099-00000847,2017-04-27,181.99,751
18250,N/D B0099-00000848,2017-04-27,64.98,902
18251,N/D B0099-00000849,2017-04-27,252.92,825
18252,N/D B0099-00000850,2017-04-27,499.99,580
18253,N/D B0099-00000851,2017-04-28,40.99,249
18254,N/D B0099-00000852,2017-04-28,340.99,16
18255,N/D B0099-00000853,2017-04-28,121.0,151
18256,N/D B0099-00000854,2017-04-29,199.98,27
18257,N/D B0099-00000855,2017-04-29,80.99,58
18258,N/D B0099-00000856,2017-05-02,79.99,751
18259,N/D B0099-00000857,2017-05-02,48.99,751
18260,N/D B0099-00000858,2017-05-02,188.98,312
18261,N/D B0099-00000859,2017-05-02,385.6,537
18262,N/D B0099-00000860,2017-05-02,181.99,614
18263,N/D B0099-00000861,2017-05-03,82.99,645
18264,N/D B0099-00000862,2017-05-03,308.99,546
18265,N/D B0099-00000863,2017-05-03,288.99,878
18266,N/D B0099-00000864,2017-05-03,379.98,243
18267,N/D B0099-00000865,2017-05-03,500.0,165
18268,N/D B0099-00000866,2017-05-03,92.98,147
18269,N/D B0099-00000867,2017-05-03,186.99,876
18270,N/D B0099-00000868,2017-05-03,159.99,679
18271,N/D B0099-00000869,2017-05-03,124.99,352
18272,N/D B0099-00000870,2017-05-04,163.99,939
18273,N/D B0099-00000871,2017-05-04,128.99,85
18274,N/D B0099-00000872,2017-05-05,133.99,486
18275,N/D B0099-00000873,2017-05-05,99.99,769
18276,N/D B0099-00000874,2017-05-05,99.99,49
18277,N/D B0099-00000875,2017-05-05,500.98,73
18278,N/D B0099-00000876,2017-05-05,82.99,347
18279,N/D B0099-00000877,2017-05-05,99.99,785
18280,N/D B0099-00000878,2017-05-06,52.99,489
18281,N/D B0099-00000879,2017-05-06,173.99,20
18282,N/D B0099-00000880,2017-05-08,260.99,447
18283,N/D B0099-00000881,2017-05-08,111.99,726
18284,N/D B0099-00000882,2017-05-08,111.99,288
18285,N/D B0099-00000883,2017-05-08,482.99,5
18286,N/D B0099-00000884,2017-05-08,73.99,166
18287,N/D B0099-00000885,2017-05-08,111.99,105
18288,N/D B0099-00000886,2017-05-09,115.99,138
18289,N/D B0099-00000887,2017-05-09,188.98,236
18290,N/D B0099-00000888,2017-05-09,998.98,609
18291,N/D B0099-00000889,2017-05-09,499.99,803
